algo,gain,fault_step,seed,episode,return,length
SAC,0.5,100,3,6.0,45.6267833478945,167.0
SAC,0.5,100,3,7.0,278.30577635839563,242.0
SAC,0.5,100,3,8.0,261.46855730135655,191.0
SAC,0.5,100,3,9.0,241.77560446942255,197.0
SAC,0.5,100,3,10.0,259.9469575467115,201.0
SAC,0.5,100,3,11.0,271.6650821962616,263.0
SAC,0.5,100,3,12.0,256.6611205671256,200.0
SAC,0.5,100,3,13.0,268.6110352955101,189.0
SAC,0.5,100,3,14.0,-27.11053026671881,171.0
SAC,0.5,100,3,15.0,264.5584602489361,206.0
SAC,0.5,100,3,16.0,234.72596566615843,225.0
SAC,0.5,100,3,17.0,245.40608454660628,179.0
SAC,0.5,100,3,18.0,253.52782184655868,191.0
SAC,0.5,100,3,19.0,-78.29925301315784,262.0
SAC,0.5,100,4,0.0,262.8332162388167,171.0
SAC,0.5,100,4,1.0,-234.4535546147266,308.0
SAC,0.5,100,4,2.0,259.16655611843385,184.0
SAC,0.5,100,4,3.0,248.87618118801302,180.0
SAC,0.5,100,4,4.0,266.74674635344985,213.0
SAC,0.5,100,4,5.0,-139.0768272697784,310.0
SAC,0.5,100,4,6.0,270.81028438717635,159.0
SAC,0.5,100,4,7.0,271.10776049448884,192.0
SAC,0.5,100,4,8.0,30.251441879861773,83.0
SAC,0.5,100,4,9.0,280.4925597907925,224.0
SAC,0.5,100,4,10.0,47.54776796999664,150.0
SAC,0.5,100,4,11.0,241.6517195309919,175.0
SAC,0.5,100,4,12.0,35.54292088800793,152.0
SAC,0.5,100,4,13.0,253.4359935252645,163.0
SAC,0.5,100,4,14.0,4.558409796503085,179.0
SAC,0.5,100,4,15.0,269.66179987430496,210.0
SAC,0.5,100,4,16.0,205.41806505441656,496.0
SAC,0.5,100,4,17.0,-19.051910425597683,175.0
SAC,0.5,100,4,18.0,21.87812577858321,164.0
SAC,0.5,100,4,19.0,274.8918735944052,199.0
SAC,0.5,150,0,0.0,297.48841977345467,170.0
SAC,0.5,150,0,1.0,287.95757066662054,228.0
SAC,0.5,150,0,2.0,282.9195577536553,204.0
SAC,0.5,150,0,3.0,308.8467206532854,168.0
SAC,0.5,150,0,4.0,279.36764609904446,187.0
SAC,0.5,150,0,5.0,268.03797031559736,173.0
SAC,0.5,150,0,6.0,277.6277731723268,156.0
SAC,0.5,150,0,7.0,-3.0255122751983663,362.0
SAC,0.5,150,0,8.0,283.0957121286749,180.0
SAC,0.5,150,0,9.0,191.1312391671509,446.0
SAC,0.5,150,0,10.0,286.88606970508937,149.0
SAC,0.5,150,0,11.0,254.6202385545835,166.0
SAC,0.5,150,0,12.0,274.59239416671846,185.0
SAC,0.5,150,0,13.0,265.39038383865534,190.0
SAC,0.5,150,0,14.0,283.23636810479934,147.0
SAC,0.5,150,0,15.0,272.98439836369187,177.0
SAC,0.5,150,0,16.0,247.01899760246076,173.0
SAC,0.5,150,0,17.0,273.7002476717153,164.0
SAC,0.5,150,0,18.0,-87.2784248547805,347.0
SAC,0.5,150,0,19.0,274.64798963595877,165.0
SAC,0.5,150,1,0.0,23.026726027298324,140.0
SAC,0.5,150,1,1.0,279.8983086074585,188.0
SAC,0.5,150,1,2.0,282.042378072763,225.0
SAC,0.5,150,1,3.0,301.25511962697135,271.0
SAC,0.5,150,1,4.0,281.649433767426,164.0
SAC,0.5,150,1,5.0,269.976190733222,184.0
SAC,0.5,150,1,6.0,294.6827082633032,231.0
SAC,0.5,150,1,7.0,267.4880042212776,183.0
SAC,0.5,150,1,8.0,294.01345180282607,325.0
SAC,0.5,150,1,9.0,252.70014761838186,381.0
SAC,0.5,150,1,10.0,286.63691325686483,228.0
SAC,0.5,150,1,11.0,257.357359252881,205.0
SAC,0.5,150,1,12.0,279.9898866764438,218.0
SAC,0.5,150,1,13.0,276.45692472954966,182.0
SAC,0.5,150,1,14.0,274.2310698722406,210.0
SAC,0.5,150,1,15.0,252.1374168153409,332.0
SAC,0.5,150,1,16.0,274.9029697779231,186.0
SAC,0.5,150,1,17.0,221.6118526879894,306.0
SAC,0.5,150,1,18.0,275.1887267122514,249.0
SAC,0.5,150,1,19.0,284.35436230278634,198.0
SAC,0.5,150,2,0.0,247.56801896800076,223.0
SAC,0.5,150,2,1.0,283.7325171082516,275.0
SAC,0.5,150,2,2.0,286.7268414016337,266.0
SAC,0.5,150,2,3.0,285.2207936290831,237.0
SAC,0.5,150,2,4.0,280.76392662812003,207.0
SAC,0.5,150,2,5.0,282.54146446301365,195.0
SAC,0.5,150,2,6.0,267.55411218534493,361.0
SAC,0.5,150,2,7.0,272.2359468067395,197.0
SAC,0.5,150,2,8.0,268.9106712976129,242.0
SAC,0.5,150,2,9.0,266.4196611777529,217.0
SAC,0.5,150,2,10.0,294.1621796249101,370.0
SAC,0.5,150,2,11.0,277.9344879725474,196.0
SAC,0.5,150,2,12.0,250.90370762530176,224.0
SAC,0.5,150,2,13.0,285.9432545201063,240.0
SAC,0.5,150,2,14.0,290.0662453845574,263.0
SAC,0.5,150,2,15.0,268.1093582722196,196.0
SAC,0.5,150,2,16.0,292.32847288619814,257.0
SAC,0.5,150,2,17.0,275.2600974667795,288.0
SAC,0.5,150,2,18.0,299.1248821896769,205.0
SAC,0.5,150,2,19.0,279.341298777877,218.0
SAC,0.5,150,3,0.0,240.79710614739292,193.0
SAC,0.5,150,3,1.0,259.4143466154659,263.0
SAC,0.5,150,3,2.0,258.1369036143943,184.0
SAC,0.5,150,3,3.0,266.2051759623513,250.0
SAC,0.5,150,3,4.0,287.8476770188049,159.0
SAC,0.5,150,3,5.0,281.27466324396005,244.0
SAC,0.5,150,3,6.0,289.49634859444757,232.0
SAC,0.5,150,3,7.0,276.86507395127285,220.0
SAC,0.5,150,3,8.0,257.76163416563253,220.0
SAC,0.5,150,3,9.0,247.4716511046892,209.0
SAC,0.5,150,3,10.0,248.70470851744284,184.0
SAC,0.5,150,3,11.0,274.135142571777,219.0
SAC,0.5,150,3,12.0,261.70234223718086,202.0
SAC,0.5,150,3,13.0,265.19198480813407,166.0
SAC,0.5,150,3,14.0,51.66139569266957,188.0
SAC,0.5,150,3,15.0,261.4574857131297,206.0
SAC,0.5,150,3,16.0,238.73796725985918,206.0
SAC,0.5,150,3,17.0,247.24381601843405,207.0
SAC,0.5,150,3,18.0,257.29048840661073,172.0
SAC,0.5,150,3,19.0,-315.25274467239484,319.0
SAC,0.5,150,4,0.0,258.98733705048744,204.0
SAC,0.5,150,4,1.0,-237.8510462429412,322.0
SAC,0.5,150,4,2.0,258.5078505358215,202.0
SAC,0.5,150,4,3.0,244.97097322117736,180.0
SAC,0.5,150,4,4.0,277.26584201626895,215.0
SAC,0.5,150,4,5.0,-281.1503972567102,379.0
SAC,0.5,150,4,6.0,265.7067732960766,165.0
SAC,0.5,150,4,7.0,268.3119582424454,196.0
SAC,0.5,150,4,8.0,30.251441879861773,83.0
SAC,0.5,150,4,9.0,275.43236988223686,194.0
SAC,0.5,150,4,10.0,272.92226291288915,225.0
SAC,0.5,150,4,11.0,237.7062684953009,177.0
SAC,0.5,150,4,12.0,274.25353893785723,213.0
SAC,0.5,150,4,13.0,248.88930768888207,174.0
SAC,0.5,150,4,14.0,301.7469036883183,244.0
SAC,0.5,150,4,15.0,273.0564643024786,193.0
SAC,0.5,150,4,16.0,221.50998249198562,379.0
SAC,0.5,150,4,17.0,303.0522424680778,246.0
SAC,0.5,150,4,18.0,285.77669573872254,228.0
SAC,0.5,150,4,19.0,271.9666505114593,206.0
SAC,0.5,200,0,0.0,297.48841977345467,170.0
SAC,0.5,200,0,1.0,287.086866819911,216.0
SAC,0.5,200,0,2.0,282.29655995644544,201.0
SAC,0.5,200,0,3.0,308.8467206532854,168.0
SAC,0.5,200,0,4.0,279.2781354146269,187.0
SAC,0.5,200,0,5.0,268.03797031559736,173.0
SAC,0.5,200,0,6.0,277.6277731723268,156.0
SAC,0.5,200,0,7.0,273.2061879547193,167.0
SAC,0.5,200,0,8.0,283.0957121286749,180.0
SAC,0.5,200,0,9.0,187.91773243110075,486.0
SAC,0.5,200,0,10.0,286.88606970508937,149.0
SAC,0.5,200,0,11.0,254.6202385545835,166.0
SAC,0.5,200,0,12.0,274.56958003975694,186.0
SAC,0.5,200,0,13.0,265.0382694626629,182.0
SAC,0.5,200,0,14.0,283.23636810479934,147.0
SAC,0.5,200,0,15.0,272.5688979546129,167.0
SAC,0.5,200,0,16.0,247.01899760246076,173.0
SAC,0.5,200,0,17.0,273.7002476717153,164.0
SAC,0.5,200,0,18.0,-235.73676251430092,392.0
SAC,0.5,200,0,19.0,274.64798963595877,165.0
SAC,0.5,200,1,0.0,23.026726027298324,140.0
SAC,0.5,200,1,1.0,279.45014857530094,187.0
SAC,0.5,200,1,2.0,282.4277832189955,226.0
SAC,0.5,200,1,3.0,300.8606656301481,212.0
SAC,0.5,200,1,4.0,281.649433767426,164.0
SAC,0.5,200,1,5.0,269.4829677260698,192.0
SAC,0.5,200,1,6.0,292.40922064451837,214.0
SAC,0.5,200,1,7.0,267.10713753834267,182.0
SAC,0.5,200,1,8.0,307.70950296020516,290.0
SAC,0.5,200,1,9.0,241.66289795107159,394.0
SAC,0.5,200,1,10.0,288.2508186260376,221.0
SAC,0.5,200,1,11.0,268.6874526291683,204.0
SAC,0.5,200,1,12.0,278.5557343042749,212.0
SAC,0.5,200,1,13.0,276.45692472954966,182.0
SAC,0.5,200,1,14.0,273.8621480004333,206.0
SAC,0.5,200,1,15.0,242.11413499122156,167.0
SAC,0.5,200,1,16.0,274.8737912626625,186.0
SAC,0.5,200,1,17.0,246.08484942443624,232.0
SAC,0.5,200,1,18.0,263.295972276365,192.0
SAC,0.5,200,1,19.0,284.191931196203,200.0
SAC,0.5,200,2,0.0,244.54207897591496,220.0
SAC,0.5,200,2,1.0,281.4473512339596,231.0
SAC,0.5,200,2,2.0,282.4830554304749,274.0
SAC,0.5,200,2,3.0,280.389932819342,241.0
SAC,0.5,200,2,4.0,277.69701510441325,220.0
SAC,0.5,200,2,5.0,281.6540286531846,198.0
SAC,0.5,200,2,6.0,278.0066920186812,245.0
SAC,0.5,200,2,7.0,259.3679232633113,213.0
SAC,0.5,200,2,8.0,263.9249275578961,251.0
SAC,0.5,200,2,9.0,253.53885997700476,240.0
SAC,0.5,200,2,10.0,274.5928626389673,233.0
SAC,0.5,200,2,11.0,278.03031659236115,193.0
SAC,0.5,200,2,12.0,249.22491297376658,208.0
SAC,0.5,200,2,13.0,285.03665811274846,236.0
SAC,0.5,200,2,14.0,284.6824323757626,264.0
SAC,0.5,200,2,15.0,268.44934542294584,190.0
SAC,0.5,200,2,16.0,298.8751722952698,291.0
SAC,0.5,200,2,17.0,273.2881101809402,293.0
SAC,0.5,200,2,18.0,295.12220917371604,226.0
SAC,0.5,200,2,19.0,273.9982597723318,231.0
SAC,0.5,200,3,0.0,239.9927367879422,186.0
SAC,0.5,200,3,1.0,261.63133405768207,222.0
SAC,0.5,200,3,2.0,258.1369036143943,184.0
SAC,0.5,200,3,3.0,272.3881582187056,230.0
SAC,0.5,200,3,4.0,287.8476770188049,159.0
SAC,0.5,200,3,5.0,280.64832571428974,242.0
SAC,0.5,200,3,6.0,283.9024705179687,246.0
SAC,0.5,200,3,7.0,277.86900127286725,245.0
SAC,0.5,200,3,8.0,257.6786495441306,216.0
SAC,0.5,200,3,9.0,246.96159623803527,229.0
SAC,0.5,200,3,10.0,248.70470851744284,184.0
SAC,0.5,200,3,11.0,263.04773377459844,222.0
SAC,0.5,200,3,12.0,260.02889212176495,201.0
SAC,0.5,200,3,13.0,265.19198480813407,166.0
SAC,0.5,200,3,14.0,-164.00514819079382,308.0
SAC,0.5,200,3,15.0,261.67246806266394,204.0
SAC,0.5,200,3,16.0,239.06167087450524,208.0
SAC,0.5,200,3,17.0,248.61329517135601,216.0
SAC,0.5,200,3,18.0,257.29048840661073,172.0
SAC,0.5,200,3,19.0,251.332285417517,181.0
SAC,0.5,200,4,0.0,259.46139908786057,196.0
SAC,0.5,200,4,1.0,-199.43944429202116,344.0
SAC,0.5,200,4,2.0,258.5037867212071,202.0
SAC,0.5,200,4,3.0,244.97097322117736,180.0
SAC,0.5,200,4,4.0,275.68369119394146,220.0
SAC,0.5,200,4,5.0,-244.81191958765763,380.0
SAC,0.5,200,4,6.0,265.7067732960766,165.0
SAC,0.5,200,4,7.0,268.1950031504218,194.0
SAC,0.5,200,4,8.0,30.251441879861773,83.0
SAC,0.5,200,4,9.0,275.07244645834163,197.0
SAC,0.5,200,4,10.0,273.7889297229246,223.0
SAC,0.5,200,4,11.0,237.7062684953009,177.0
SAC,0.5,200,4,12.0,272.6331575700703,214.0
SAC,0.5,200,4,13.0,248.88930768888207,174.0
SAC,0.5,200,4,14.0,298.569264335067,243.0
SAC,0.5,200,4,15.0,272.04272363837606,192.0
SAC,0.5,200,4,16.0,219.36557274220806,382.0
SAC,0.5,200,4,17.0,299.1594343955328,255.0
SAC,0.5,200,4,18.0,281.7075026140337,228.0
SAC,0.5,200,4,19.0,271.5250867171109,204.0
SAC,0.5,300,0,0.0,297.48841977345467,170.0
SAC,0.5,300,0,1.0,287.086866819911,216.0
SAC,0.5,300,0,2.0,282.29655995644544,201.0
SAC,0.5,300,0,3.0,308.8467206532854,168.0
SAC,0.5,300,0,4.0,279.2781354146269,187.0
SAC,0.5,300,0,5.0,268.03797031559736,173.0
SAC,0.5,300,0,6.0,277.6277731723268,156.0
SAC,0.5,300,0,7.0,273.2061879547193,167.0
SAC,0.5,300,0,8.0,283.0957121286749,180.0
SAC,0.5,300,0,9.0,240.89747477618033,210.0
SAC,0.5,300,0,10.0,286.88606970508937,149.0
SAC,0.5,300,0,11.0,254.6202385545835,166.0
SAC,0.5,300,0,12.0,274.56958003975694,186.0
SAC,0.5,300,0,13.0,265.0382694626629,182.0
SAC,0.5,300,0,14.0,283.23636810479934,147.0
SAC,0.5,300,0,15.0,272.5688979546129,167.0
SAC,0.5,300,0,16.0,247.01899760246076,173.0
SAC,0.5,300,0,17.0,273.7002476717153,164.0
SAC,0.5,300,0,18.0,-94.35647543873694,488.0
SAC,0.5,300,0,19.0,274.64798963595877,165.0
SAC,0.5,300,1,0.0,23.026726027298324,140.0
SAC,0.5,300,1,1.0,279.45014857530094,187.0
SAC,0.5,300,1,2.0,282.4277832189955,226.0
SAC,0.5,300,1,3.0,300.8606656301481,212.0
SAC,0.5,300,1,4.0,281.649433767426,164.0
SAC,0.5,300,1,5.0,269.4829677260698,192.0
SAC,0.5,300,1,6.0,292.40922064451837,214.0
SAC,0.5,300,1,7.0,267.10713753834267,182.0
SAC,0.5,300,1,8.0,307.67174437259575,294.0
SAC,0.5,300,1,9.0,280.9747776658058,233.0
SAC,0.5,300,1,10.0,288.2508186260376,221.0
SAC,0.5,300,1,11.0,268.6874526291683,204.0
SAC,0.5,300,1,12.0,278.5557343042749,212.0
SAC,0.5,300,1,13.0,276.45692472954966,182.0
SAC,0.5,300,1,14.0,273.8621480004333,206.0
SAC,0.5,300,1,15.0,242.11413499122156,167.0
SAC,0.5,300,1,16.0,274.8737912626625,186.0
SAC,0.5,300,1,17.0,251.6749096440871,331.0
SAC,0.5,300,1,18.0,263.295972276365,192.0
SAC,0.5,300,1,19.0,284.191931196203,200.0
SAC,0.5,300,2,0.0,244.54207897591496,220.0
SAC,0.5,300,2,1.0,281.4772262927761,230.0
SAC,0.5,300,2,2.0,285.29757531741336,253.0
SAC,0.5,300,2,3.0,280.8629832382833,238.0
SAC,0.5,300,2,4.0,277.69701510441325,220.0
SAC,0.5,300,2,5.0,281.6540286531846,198.0
SAC,0.5,300,2,6.0,275.72302983883145,260.0
SAC,0.5,300,2,7.0,259.3679232633113,213.0
SAC,0.5,300,2,8.0,264.64220610399923,242.0
SAC,0.5,300,2,9.0,257.2080645696112,353.0
SAC,0.5,300,2,10.0,274.5928626389673,233.0
SAC,0.5,300,2,11.0,278.03031659236115,193.0
SAC,0.5,300,2,12.0,249.22491297376658,208.0
SAC,0.5,300,2,13.0,285.03665811274846,236.0
SAC,0.5,300,2,14.0,286.09818678949523,248.0
SAC,0.5,300,2,15.0,268.44934542294584,190.0
SAC,0.5,300,2,16.0,303.0118646768665,263.0
SAC,0.5,300,2,17.0,286.7136686098182,269.0
SAC,0.5,300,2,18.0,295.12220917371604,226.0
SAC,0.5,300,2,19.0,273.9982597723318,231.0
SAC,0.5,300,3,0.0,239.9927367879422,186.0
SAC,0.5,300,3,1.0,261.63133405768207,222.0
SAC,0.5,300,3,2.0,258.1369036143943,184.0
SAC,0.5,300,3,3.0,272.3881582187056,230.0
SAC,0.5,300,3,4.0,287.8476770188049,159.0
SAC,0.5,300,3,5.0,280.3713590855154,241.0
SAC,0.5,300,3,6.0,284.96356321660744,250.0
SAC,0.5,300,3,7.0,267.6080869033163,244.0
SAC,0.5,300,3,8.0,257.6786495441306,216.0
SAC,0.5,300,3,9.0,246.96159623803527,229.0
SAC,0.5,300,3,10.0,248.70470851744284,184.0
SAC,0.5,300,3,11.0,263.04773377459844,222.0
SAC,0.5,300,3,12.0,260.02889212176495,201.0
SAC,0.5,300,3,13.0,265.19198480813407,166.0
SAC,0.5,300,3,14.0,276.25853962204974,245.0
SAC,0.5,300,3,15.0,261.67246806266394,204.0
SAC,0.5,300,3,16.0,239.06167087450524,208.0
SAC,0.5,300,3,17.0,248.61329517135601,216.0
SAC,0.5,300,3,18.0,257.29048840661073,172.0
SAC,0.5,300,3,19.0,251.332285417517,181.0
SAC,0.5,300,4,0.0,259.46139908786057,196.0
SAC,0.5,300,4,1.0,-202.76923014262877,406.0
SAC,0.5,300,4,2.0,258.5037867212071,202.0
SAC,0.5,300,4,3.0,244.97097322117736,180.0
SAC,0.5,300,4,4.0,275.68369119394146,220.0
SAC,0.5,300,4,5.0,-211.71373138594026,470.0
SAC,0.5,300,4,6.0,265.7067732960766,165.0
SAC,0.5,300,4,7.0,268.1950031504218,194.0
SAC,0.5,300,4,8.0,30.251441879861773,83.0
SAC,0.5,300,4,9.0,275.07244645834163,197.0
SAC,0.5,300,4,10.0,273.7889297229246,223.0
SAC,0.5,300,4,11.0,237.7062684953009,177.0
SAC,0.5,300,4,12.0,272.6331575700703,214.0
SAC,0.5,300,4,13.0,248.88930768888207,174.0
SAC,0.5,300,4,14.0,298.6391111263091,238.0
SAC,0.5,300,4,15.0,272.04272363837606,192.0
SAC,0.5,300,4,16.0,220.58889892317416,305.0
SAC,0.5,300,4,17.0,299.1142414965436,232.0
SAC,0.5,300,4,18.0,281.7075026140337,228.0
SAC,0.5,300,4,19.0,271.5250867171109,204.0
SAC,0.0,0,0,0.0,-119.05959815515178,52.0
SAC,0.0,0,0,1.0,-147.078230651178,90.0
SAC,0.0,0,0,2.0,-166.9949002892655,81.0
SAC,0.0,0,0,3.0,-141.69806331635976,52.0
SAC,0.0,0,0,4.0,-146.35758573620294,82.0
SAC,0.0,0,0,5.0,-99.67866262471978,82.0
SAC,0.0,0,0,6.0,-123.02649815105485,56.0
SAC,0.0,0,0,7.0,-150.56188822425486,59.0
SAC,0.0,0,0,8.0,-135.61382593258162,55.0
SAC,0.0,0,0,9.0,-162.21493748525538,78.0
SAC,0.0,0,0,10.0,-128.61132690841134,57.0
SAC,0.0,0,0,11.0,-115.54613995926368,76.0
SAC,0.0,0,0,12.0,-133.52955626926806,75.0
SAC,0.0,0,0,13.0,-160.72720667569098,64.0
SAC,0.0,0,0,14.0,-85.70065046449653,54.0
SAC,0.0,0,0,15.0,-152.0489436122378,66.0
SAC,0.0,0,0,16.0,-114.72847427075786,73.0
SAC,0.0,0,0,17.0,-138.85103440576623,78.0
SAC,0.0,0,0,18.0,-187.21833561740718,74.0
SAC,0.0,0,0,19.0,-144.3282788436844,82.0
SAC,0.0,0,1,0.0,-152.42199500670523,81.0
SAC,0.0,0,1,1.0,-133.09648608856597,60.0
SAC,0.0,0,1,2.0,-165.6831867148578,70.0
SAC,0.0,0,1,3.0,-171.98085014589347,85.0
SAC,0.0,0,1,4.0,-111.89539612312845,55.0
SAC,0.0,0,1,5.0,-92.67448078920094,86.0
SAC,0.0,0,1,6.0,25.797510390678,96.0
SAC,0.0,0,1,7.0,-134.317339048055,79.0
SAC,0.0,0,1,8.0,-130.5660780424464,48.0
SAC,0.0,0,1,9.0,34.22789647908928,74.0
SAC,0.0,0,1,10.0,8.702736087409107,85.0
SAC,0.0,0,1,11.0,-118.899668208288,83.0
SAC,0.0,0,1,12.0,-150.26740433817116,86.0
SAC,0.0,0,1,13.0,-109.10980631365359,85.0
SAC,0.0,0,1,14.0,-85.02573088667756,86.0
SAC,0.0,0,1,15.0,-134.33533948931606,61.0
SAC,0.0,0,1,16.0,-129.80828200285865,59.0
SAC,0.0,0,1,17.0,-141.78552254873836,62.0
SAC,0.0,0,1,18.0,-139.12396944232955,57.0
SAC,0.0,0,1,19.0,-82.85476368395229,91.0
SAC,0.0,0,2,0.0,-115.80816582558325,76.0
SAC,0.0,0,2,1.0,-122.76726471968868,90.0
SAC,0.0,0,2,2.0,-155.21458999900284,63.0
SAC,0.0,0,2,3.0,-134.61657306877404,89.0
SAC,0.0,0,2,4.0,-130.2081209693723,57.0
SAC,0.0,0,2,5.0,-109.82910497386436,55.0
SAC,0.0,0,2,6.0,-149.09820907062135,66.0
SAC,0.0,0,2,7.0,-109.47389102705162,55.0
SAC,0.0,0,2,8.0,-141.04077136807481,76.0
SAC,0.0,0,2,9.0,-118.1227124049988,57.0
SAC,0.0,0,2,10.0,-212.70348849167385,89.0
SAC,0.0,0,2,11.0,-83.17892623736196,52.0
SAC,0.0,0,2,12.0,-109.635730017322,79.0
SAC,0.0,0,2,13.0,-140.04893276249845,57.0
SAC,0.0,0,2,14.0,-151.4216282874732,79.0
SAC,0.0,0,2,15.0,-109.20136986855209,55.0
SAC,0.0,0,2,16.0,-185.91285550569984,85.0
SAC,0.0,0,2,17.0,-153.45734304941143,91.0
SAC,0.0,0,2,18.0,-121.87668581199077,54.0
SAC,0.0,0,2,19.0,-169.88673797276957,68.0
SAC,0.0,0,3,0.0,-135.7037020430096,72.0
SAC,0.0,0,3,1.0,-51.96190974552533,84.0
SAC,0.0,0,3,2.0,-121.83269099566073,57.0
SAC,0.0,0,3,3.0,-163.69210048440374,79.0
SAC,0.0,0,3,4.0,-103.3604493755461,53.0
SAC,0.0,0,3,5.0,-153.69990416652308,63.0
SAC,0.0,0,3,6.0,-146.11654777365231,88.0
SAC,0.0,0,3,7.0,-169.91168652699523,79.0
SAC,0.0,0,3,8.0,-135.20044596490126,61.0
SAC,0.0,0,3,9.0,-114.36604920350484,64.0
SAC,0.0,0,3,10.0,-122.83309327262651,61.0
SAC,0.0,0,3,11.0,-140.20299315907585,78.0
SAC,0.0,0,3,12.0,-135.5253294886543,64.0
SAC,0.0,0,3,13.0,-91.98547273509612,57.0
SAC,0.0,0,3,14.0,-175.74429188137685,90.0
SAC,0.0,0,3,15.0,-139.05566597533294,66.0
SAC,0.0,0,3,16.0,-141.51068125644724,67.0
SAC,0.0,0,3,17.0,-116.57752009153339,60.0
SAC,0.0,0,3,18.0,-100.17231111436516,60.0
SAC,0.0,0,3,19.0,-123.30056248277037,59.0
SAC,0.0,0,4,0.0,-122.12372460085146,81.0
SAC,0.0,0,4,1.0,-190.18026369225265,73.0
SAC,0.0,0,4,2.0,-115.85150334506062,56.0
SAC,0.0,0,4,3.0,-136.66589704784087,73.0
SAC,0.0,0,4,4.0,-65.4415988861777,78.0
SAC,0.0,0,4,5.0,-109.59160784357695,60.0
SAC,0.0,0,4,6.0,-114.90307629301759,57.0
SAC,0.0,0,4,7.0,-125.41912039414731,61.0
SAC,0.0,0,4,8.0,-145.99811022801416,54.0
SAC,0.0,0,4,9.0,-131.93863675793062,58.0
SAC,0.0,0,4,10.0,-132.61219608518897,83.0
SAC,0.0,0,4,11.0,-115.61773765418548,67.0
SAC,0.0,0,4,12.0,-151.3010751137557,72.0
SAC,0.0,0,4,13.0,-112.09839283943279,62.0
SAC,0.0,0,4,14.0,-165.04910744167307,69.0
SAC,0.0,0,4,15.0,-126.07705357930365,58.0
SAC,0.0,0,4,16.0,-178.2863879422398,71.0
SAC,0.0,0,4,17.0,-154.049639070713,88.0
SAC,0.0,0,4,18.0,-147.0260854789036,83.0
SAC,0.0,0,4,19.0,-151.2351364599378,67.0
SAC,0.0,50,0,0.0,-57.498279451132575,84.0
SAC,0.0,50,0,1.0,-89.46545781441964,111.0
SAC,0.0,50,0,2.0,-133.13437784994966,99.0
SAC,0.0,50,0,3.0,-74.42118030764908,79.0
SAC,0.0,50,0,4.0,-113.9250416179805,89.0
SAC,0.0,50,0,5.0,-95.98116266425627,86.0
SAC,0.0,50,0,6.0,-74.70475935432157,73.0
SAC,0.0,50,0,7.0,-84.4599228141956,79.0
SAC,0.0,50,0,8.0,-41.99814981495641,85.0
SAC,0.0,50,0,9.0,-134.47505513637842,84.0
SAC,0.0,50,0,10.0,-70.73836045812364,73.0
SAC,0.0,50,0,11.0,-121.78965903470166,83.0
SAC,0.0,50,0,12.0,-112.130863233484,95.0
SAC,0.0,50,0,13.0,-70.29221000137987,86.0
SAC,0.0,50,0,14.0,-41.00058255562501,75.0
SAC,0.0,50,0,15.0,-90.1127286579113,83.0
SAC,0.0,50,0,16.0,-109.09339474041057,82.0
SAC,0.0,50,0,17.0,-129.1892432821953,82.0
SAC,0.0,50,0,18.0,-301.4273254367206,110.0
SAC,0.0,50,0,19.0,-124.23301798906434,85.0
SAC,0.0,50,1,0.0,-121.88074941286624,90.0
SAC,0.0,50,1,1.0,-88.52429842541319,80.0
SAC,0.0,50,1,2.0,-127.29893290150966,88.0
SAC,0.0,50,1,3.0,-184.8145305694929,105.0
SAC,0.0,50,1,4.0,-46.97282390809802,78.0
SAC,0.0,50,1,5.0,-84.4134392524215,89.0
SAC,0.0,50,1,6.0,-153.56623005939142,90.0
SAC,0.0,50,1,7.0,-112.71505093573232,84.0
SAC,0.0,50,1,8.0,-52.941279735985034,80.0
SAC,0.0,50,1,9.0,-108.42979581592499,90.0
SAC,0.0,50,1,10.0,-132.8204730584418,97.0
SAC,0.0,50,1,11.0,-118.38757669531716,86.0
SAC,0.0,50,1,12.0,-141.84387808173517,92.0
SAC,0.0,50,1,13.0,-116.12257599635608,87.0
SAC,0.0,50,1,14.0,-88.83894652102232,89.0
SAC,0.0,50,1,15.0,-94.1535850895345,81.0
SAC,0.0,50,1,16.0,-64.89321148656913,80.0
SAC,0.0,50,1,17.0,-87.3713882484528,85.0
SAC,0.0,50,1,18.0,-92.80593602345527,83.0
SAC,0.0,50,1,19.0,-84.92168460844351,92.0
SAC,0.0,50,2,0.0,-130.29394180843178,85.0
SAC,0.0,50,2,1.0,-110.17060912290663,91.0
SAC,0.0,50,2,2.0,-94.9159650605609,92.0
SAC,0.0,50,2,3.0,-115.19239218452964,91.0
SAC,0.0,50,2,4.0,-92.52091045676255,83.0
SAC,0.0,50,2,5.0,-32.18064330045951,85.0
SAC,0.0,50,2,6.0,-127.75533439063126,84.0
SAC,0.0,50,2,7.0,-66.90763150733304,79.0
SAC,0.0,50,2,8.0,-115.11212871949155,88.0
SAC,0.0,50,2,9.0,-94.1500234085298,81.0
SAC,0.0,50,2,10.0,-153.18227612579136,86.0
SAC,0.0,50,2,11.0,-33.69803549525227,80.0
SAC,0.0,50,2,12.0,-89.74011414785079,87.0
SAC,0.0,50,2,13.0,-75.79012553092157,88.0
SAC,0.0,50,2,14.0,-143.58935060575294,97.0
SAC,0.0,50,2,15.0,-52.09467807236417,81.0
SAC,0.0,50,2,16.0,-87.52346185558514,118.0
SAC,0.0,50,2,17.0,-139.12106544673452,93.0
SAC,0.0,50,2,18.0,-58.743235196814716,86.0
